Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5
,,,,,,,,553,11867,4903,1806,2495,13649
,,,,,,,,554,11783,4839,1752,2463,13375
,,,,,,,,555,11781,4825,1727,2451,13282
,,,,,,,,556,11970,4869,1736,2480,13366
,,,,,,,,557,12429,4994,1777,2622,13741
,,,,,,,,558,13302,5338,1907,2851,14844
,,,,,,,,559,14545,5988,2143,3080,16424
,,,,,,,,560,14973,6380,2283,3157,17245
,,,,,,,,561,14607,6212,2251,3087,16871
,,,,,,,,562,14310,6042,2211,3025,16517
,,,,,,,,563,14089,5971,2193,2936,15919
,,,,,,,,564,13737,5894,2165,2890,15658
,,,,,,,,565,13421,5824,2145,2875,15458
,,,,,,,,566,13174,5791,2124,2861,15197
,,,,,,,,567,12945,5743,2112,2914,15031
,,,,,,,,568,12903,5764,2116,2998,15158
,,,,,,,,569,13230,5872,2151,3155,15516
,,,,,,,,570,14008,6097,2228,3217,16324
,,,,,,,,571,14326,6222,2333,3152,16917
,,,,,,,,572,14083,6069,2339,3035,16696
,,,,,,,,573,13793,5922,2288,2936,16366
,,,,,,,,574,13207,5604,2209,2771,15698
,,,,,,,,575,12427,5210,2058,2603,14689
,,,,,,,,576,11750,4860,1893,2497,13658
,,,,,,,,577,11394,4660,1777,2421,12911
,,,,,,,,578,11210,4570,1719,2382,12553
,,,,,,,,579,11157,4533,1689,2399,12376
,,,,,,,,580,11252,4568,1687,2425,12298
,,,,,,,,581,11659,4697,1723,2546,12521
,,,,,,,,582,12499,5041,1836,2782,13461
,,,,,,,,583,13727,5670,2060,3011,14920
,,,,,,,,584,14283,6098,2215,3061,15797
,,,,,,,,585,14115,5931,2214,3034,15766
,,,,,,,,586,14009,5758,2205,2974,16025
,,,,,,,,587,14081,5684,2219,2932,16069
,,,,,,,,588,13899,5602,2209,2889,16276
,,,,,,,,589,13666,5469,2192,2861,16310
,,,,,,,,590,13433,5359,2168,2863,16387
,,,,,,,,591,13222,5279,2150,2899,16244
,,,,,,,,592,13213,5274,2145,2979,16209
,,,,,,,,593,13519,5404,2177,3084,16545
,,,,,,,,594,14112,5664,2235,3135,17029
,,,,,,,,595,14437,5943,2347,3088,17594
,,,,,,,,596,14127,5880,2357,2976,17285
,,,,,,,,597,13826,5812,2316,2856,16972
,,,,,,,,598,13229,5525,2237,2715,16231
,,,,,,,,599,12465,5143,2100,2535,15111
,,,,,,,,600,11781,4821,1939,2433,14062
,,,,,,,,601,11454,4646,1844,2380,13402
,,,,,,,,602,11264,4556,1782,2330,12995
,,,,,,,,603,11239,4530,1755,2326,12822
,,,,,,,,604,11336,4565,1759,2357,12728
,,,,,,,,605,11727,4662,1802,2438,12981
,,,,,,,,606,12544,4970,1934,2648,13951
,,,,,,,,607,13781,5552,2180,2871,15467
,,,,,,,,608,14298,5920,2319,2927,16369
,,,,,,,,609,14054,5731,2293,2825,16236
,,,,,,,,610,13818,5506,2248,2740,16323
,,,,,,,,611,13696,5437,2212,2717,16092
,,,,,,,,612,13455,5382,2171,2757,16039
,,,,,,,,613,13194,5287,2131,2744,15910
,,,,,,,,614,13020,5215,2102,2713,15773
,,,,,,,,615,12825,5120,2076,2762,15525
,,,,,,,,616,12802,5077,2057,2850,15398
,,,,,,,,617,13025,5190,2066,2984,15540
,,,,,,,,618,13659,5385,2108,3076,16105
,,,,,,,,619,14111,5764,2256,3063,17109
,,,,,,,,620,13924,5714,2299,2966,17121
,,,,,,,,621,13688,5652,2288,2854,17058
,,,,,,,,622,13185,5412,2235,2751,16541
,,,,,,,,623,12429,5072,2109,2565,15604
,,,,,,,,624,11834,4751,1959,2451,14654
,,,,,,,,625,11552,4565,1860,2363,14024
,,,,,,,,626,11436,4462,1818,2295,13708
,,,,,,,,627,11375,4401,1809,2291,13677
,,,,,,,,628,11567,4408,1826,2330,13751
,,,,,,,,629,11957,4518,1879,2414,14123
,,,,,,,,630,12847,4826,2027,2640,15223
,,,,,,,,631,14013,5427,2283,2850,16775
,,,,,,,,632,14468,5816,2418,2968,17601
,,,,,,,,633,14304,5745,2354,2943,17140
,,,,,,,,634,14209,5710,2263,2910,16797
,,,,,,,,635,14153,5706,2208,2878,16203
,,,,,,,,636,13924,5658,2151,2841,15792
,,,,,,,,637,13679,5554,2104,2845,15400
,,,,,,,,638,13470,5481,2070,2830,15113
,,,,,,,,639,13285,5451,2039,2847,14791
,,,,,,,,640,13290,5440,2022,2916,14684
,,,,,,,,641,13525,5507,2027,3043,14806
,,,,,,,,642,14009,5717,2056,3117,15309
,,,,,,,,643,14122,5879,2174,3027,15978
,,,,,,,,644,13742,5747,2178,2949,15885
,,,,,,,,645,13464,5643,2141,2853,15736
,,,,,,,,646,13104,5432,2103,2711,15416
,,,,,,,,647,12552,5146,2020,2579,14751
,,,,,,,,648,12029,4883,1909,2460,14053
,,,,,,,,649,11831,4730,1817,2418,13066
,,,,,,,,650,11682,4630,1757,2348,12765
,,,,,,,,651,11711,4603,1731,2342,12661
,,,,,,,,652,11791,4618,1730,2337,12663
,,,,,,,,653,12057,4676,1749,2363,12813
,,,,,,,,654,12470,4831,1812,2445,13371
,,,,,,,,655,13085,5076,1927,2540,14124
,,,,,,,,656,13370,5326,2038,2635,14942
,,,,,,,,657,13376,5453,2126,2723,15344
,,,,,,,,658,13356,5460,2164,2774,15403
,,,,,,,,659,13212,5383,2159,2725,15126
,,,,,,,,660,12904,5309,2125,2742,14948
,,,,,,,,661,12541,5158,2078,2701,14613
,,,,,,,,662,12181,5020,2024,2665,14168
,,,,,,,,663,11886,4896,1969,2664,13925
,,,,,,,,664,11796,4832,1948,2708,13871
,,,,,,,,665,12004,4902,1956,2796,14058
,,,,,,,,666,12697,5152,2014,2837,14687
,,,,,,,,667,13345,5401,2180,2885,16150
,,,,,,,,668,13336,5369,2253,2846,16301
,,,,,,,,669,13153,5298,2249,2775,16257
,,,,,,,,670,12835,5149,2217,2679,15986
,,,,,,,,671,12357,4913,2157,2558,15390
,,,,,,,,672,11843,4660,2053,2449,14686
,,,,,,,,673,11562,4482,1967,2381,14168
,,,,,,,,674,11398,4374,1918,2345,13932
,,,,,,,,675,11369,4330,1899,2327,13857
,,,,,,,,676,11438,4323,1906,2367,13854
,,,,,,,,677,11554,4370,1925,2343,13972
,,,,,,,,678,11890,4485,1982,2408,14451
,,,,,,,,679,12363,4664,2079,2498,15169
,,,,,,,,680,12485,4875,2168,2592,15865
,,,,,,,,681,12453,4980,2207,2662,15982
,,,,,,,,682,12310,5104,2170,2681,15599
,,,,,,,,683,12141,5147,2104,2669,14885
,,,,,,,,684,11833,5125,2040,2672,14552
,,,,,,,,685,11601,5053,1994,2673,14287
,,,,,,,,686,11330,4960,1944,2674,13876
,,,,,,,,687,11114,4887,1895,2681,13639
,,,,,,,,688,11094,4873,1876,2699,13518
,,,,,,,,689,11448,4986,1887,2818,13706
,,,,,,,,690,12326,5260,1954,2958,14386
,,,,,,,,691,13013,5542,2144,3001,15918
,,,,,,,,692,13053,5516,2245,2989,16259
,,,,,,,,693,12760,5394,2240,2874,16250
,,,,,,,,694,12325,5176,2189,2716,15751
,,,,,,,,695,11692,4824,2075,2584,14906
,,,,,,,,696,11098,4496,1930,2477,13941
,,,,,,,,697,10704,4275,1830,2404,13490
,,,,,,,,698,10592,4184,1785,2346,13243
,,,,,,,,699,10623,4161,1771,2347,13235
,,,,,,,,700,10766,4197,1785,2396,13345
,,,,,,,,701,11188,4341,1845,2513,13803
,,,,,,,,702,12067,4679,1993,2732,14975
,,,,,,,,703,13307,5256,2246,2972,16627
,,,,,,,,704,13708,5652,2393,3027,17492
,,,,,,,,705,13418,5505,2336,2964,16987
,,,,,,,,706,13127,5341,2262,2904,16600
,,,,,,,,707,12987,5265,2212,2887,15999
,,,,,,,,708,12698,5210,2163,2837,15714
,,,,,,,,709,12433,5119,2117,2829,15362
,,,,,,,,710,12269,5053,2087,2812,15120
,,,,,,,,711,12046,4972,2059,2821,14845
,,,,,,,,712,11967,4934,2047,2884,14767
,,,,,,,,713,12119,4976,2072,3033,14955
,,,,,,,,714,12705,5189,2134,3138,15496
,,,,,,,,715,13209,5436,2262,3103,16398
,,,,,,,,716,12922,5337,2291,2968,16242
,,,,,,,,717,12578,5179,2242,2861,15968
,,,,,,,,718,11967,4921,2160,2678,15345
,,,,,,,,719,11143,4543,2009,2496,14266
,,,,,,,,720,10453,4213,1848,2386,13309
,,,,,,,,721,10034,4021,1726,2308,12656
,,,,,,,,722,9822,3935,1661,2262,12256
,,,,,,,,723,9775,3915,1630,2253,12099
,,,,,,,,724,9861,3968,1624,2284,12005
,,,,,,,,725,10198,4106,1659,2374,12219
,,,,,,,,726,11014,4451,1772,2530,13077
,,,,,,,,727,12197,5076,1989,2717,14444
,,,,,,,,728,12603,5462,2130,2847,15332
,,,,,,,,729,12429,5315,2114,2822,15186
,,,,,,,,730,12346,5211,2100,2758,15265
,,,,,,,,731,12367,5161,2100,2718,15110
,,,,,,,,732,12244,5087,2081,2728,15134
,,,,,,,,733,12096,5002,2066,2704,15084
,,,,,,,,734,11998,4949,2065,2710,14979
,,,,,,,,735,11907,4896,2057,2703,14857
,,,,,,,,736,11844,4846,2056,2771,14857
,,,,,,,,737,11999,4905,2068,2905,14938
,,,,,,,,738,12464,5122,2100,3022,15308
,,,,,,,,739,12936,5420,2216,3030,16030
,,,,,,,,740,12708,5396,2243,2926,15903
,,,,,,,,741,12413,5286,2202,2801,15651
,,,,,,,,742,11833,5044,2132,2702,15047
,,,,,,,,743,11066,4720,1988,2553,14089
,,,,,,,,744,10416,4428,1824,2460,13171
,,,,,,,,745,10055,4278,1703,2339,12446
,,,,,,,,746,9931,4197,1642,2328,12099
,,,,,,,,747,9937,4160,1613,2308,11935
,,,,,,,,748,10066,4186,1610,2335,11874
,,,,,,,,749,10506,4309,1638,2434,12159
,,,,,,,,750,11414,4642,1754,2653,13136
,,,,,,,,751,12730,5275,1982,2869,14470
,,,,,,,,752,13204,5671,2117,2875,15338
,,,,,,,,753,13027,5513,2108,2876,15329
,,,,,,,,754,12793,5329,2095,2831,15420
,,,,,,,,755,12620,5182,2099,2808,15286
,,,,,,,,756,12363,5081,2087,2767,15171
,,,,,,,,757,12135,5006,2078,2753,15078
,,,,,,,,758,12000,4978,2075,2697,15016
,,,,,,,,759,11831,4887,2074,2715,14912
,,,,,,,,760,11765,4856,2077,2758,14874
,,,,,,,,761,11925,4920,2087,2906,14977
,,,,,,,,762,12442,5137,2106,3033,15288
,,,,,,,,763,12996,5386,2209,2997,16043
,,,,,,,,764,12795,5333,2240,2915,15911
,,,,,,,,765,12562,5262,2195,2824,15684
,,,,,,,,766,12066,5043,2126,2692,15186
,,,,,,,,767,11309,4715,1991,2508,14282
,,,,,,,,768,10715,4410,1833,2384,13405
,,,,,,,,769,10465,4252,1722,2328,12753
,,,,,,,,770,10387,4181,1659,2292,12438
,,,,,,,,771,10401,4174,1628,2294,12256
,,,,,,,,772,10575,4228,1625,2306,12221
,,,,,,,,773,11027,4368,1659,2431,12547
,,,,,,,,774,11963,4710,1775,2673,13549
,,,,,,,,775,13226,5335,2010,2961,14979
,,,,,,,,776,13621,5744,2137,3039,15770
,,,,,,,,777,13322,5642,2132,3023,15600
,,,,,,,,778,13003,5563,2126,2977,15503
,,,,,,,,779,12789,5497,2117,2915,15224
,,,,,,,,780,12482,5381,2102,2862,15081
,,,,,,,,781,12258,5251,2082,2846,14949
,,,,,,,,782,12095,5170,2075,2821,14842
,,,,,,,,783,11932,5054,2056,2823,14766
,,,,,,,,784,11873,4984,2053,2883,14816
,,,,,,,,785,12104,5040,2061,3000,14978
,,,,,,,,786,12681,5247,2099,3123,15432
,,,,,,,,787,13166,5533,2216,3112,16128
,,,,,,,,788,12948,5460,2237,2994,15945
,,,,,,,,789,12687,5356,2200,2890,15687
,,,,,,,,790,12152,5080,2133,2765,15063
,,,,,,,,791,11341,4708,1997,2585,14014
,,,,,,,,792,10701,4373,1840,2486,12999
,,,,,,,,793,10354,4175,1717,2403,12258
,,,,,,,,794,10235,4074,1652,2354,11874
,,,,,,,,795,10187,4027,1621,2369,11600
,,,,,,,,796,10309,4050,1612,2403,11537
,,,,,,,,797,10674,4173,1635,2499,11700
,,,,,,,,798,11505,4497,1732,2689,12518
,,,,,,,,799,12657,5065,1943,2919,13778
,,,,,,,,800,13223,5498,2082,3001,14711
,,,,,,,,801,13199,5437,2089,3014,14838
,,,,,,,,802,13211,5430,2105,3010,15165
,,,,,,,,803,13292,5482,2126,2989,15250
,,,,,,,,804,13214,5506,2122,2934,15367
,,,,,,,,805,13133,5481,2111,2936,15361
,,,,,,,,806,13057,5479,2102,2899,15320
,,,,,,,,807,12972,5477,2082,2889,15262
,,,,,,,,808,12976,5520,2069,2923,15219
,,,,,,,,809,13213,5645,2064,3044,15328
,,,,,,,,810,13540,5812,2076,3126,15418
,,,,,,,,811,13530,5841,2159,3072,15815
,,,,,,,,812,13125,5724,2174,2976,15407
,,,,,,,,813,12794,5609,2125,2870,15066
,,,,,,,,814,12302,5357,2074,2745,14591
,,,,,,,,815,11676,5031,1980,2628,13917
,,,,,,,,816,11028,4692,1860,2538,13116
,,,,,,,,817,10616,4521,1771,2440,12278
,,,,,,,,818,10395,4377,1696,2418,11918
,,,,,,,,819,10270,4306,1653,2387,11699
,,,,,,,,820,10240,4302,1638,2412,11555
,,,,,,,,821,10384,4360,1637,2424,11571
,,,,,,,,822,10720,4471,1679,2538,11939
,,,,,,,,823,11268,4664,1768,2654,12451
,,,,,,,,824,11686,4843,1866,2751,13201
,,,,,,,,825,12061,5026,1957,2817,13734
,,,,,,,,826,12471,5240,2032,2861,14225
,,,,,,,,827,12701,5300,2051,2836,14470
,,,,,,,,828,12687,5309,2038,2770,14738
,,,,,,,,829,12582,5256,2004,2712,14668
,,,,,,,,830,12414,5144,1961,2687,14565
,,,,,,,,831,12325,5106,1921,2640,14510
,,,,,,,,832,12392,5105,1899,2645,14557
,,,,,,,,833,12647,5238,1912,2720,14831
,,,,,,,,834,13097,5461,1970,2812,15297
,,,,,,,,835,13351,5709,2113,2829,16053
,,,,,,,,836,13197,5592,2171,2755,16011
,,,,,,,,837,12908,5408,2161,2719,15792
,,,,,,,,838,12500,5171,2124,2650,15393
,,,,,,,,839,11964,4896,2055,2548,14601
,,,,,,,,840,11381,4669,1950,2473,13768
,,,,,,,,841,10995,4515,1863,2400,13133
,,,,,,,,842,10777,4424,1799,2361,12759
,,,,,,,,843,10719,4379,1765,2362,12564
,,,,,,,,844,10764,4408,1758,2382,12404
,,,,,,,,845,10893,4469,1770,2430,12489
,,,,,,,,846,11179,4573,1818,2485,12846
,,,,,,,,847,11643,4756,1904,2526,13334
,,,,,,,,848,11865,4954,1995,2595,14080
,,,,,,,,849,12073,5069,2102,2675,14675
,,,,,,,,850,12169,5117,2175,2706,14940
,,,,,,,,851,12151,5099,2192,2686,14832
,,,,,,,,852,12002,5075,2184,2642,14940
,,,,,,,,853,11877,5039,2181,2610,14925
,,,,,,,,854,11668,4926,2157,2587,14852
,,,,,,,,855,11484,4857,2133,2584,14722
,,,,,,,,856,11430,4847,2115,2609,14698
,,,,,,,,857,11618,4961,2121,2696,14948
,,,,,,,,858,12029,5141,2145,2763,15276
,,,,,,,,859,12612,5430,2257,2773,16186
,,,,,,,,860,12685,5451,2328,2747,16422
,,,,,,,,861,12609,5368,2318,2673,16289
,,,,,,,,862,12561,5294,2321,2562,16213
,,,,,,,,863,12059,5041,2223,2444,15337
,,,,,,,,864,11526,4765,2076,2361,14357
,,,,,,,,865,11194,4592,1956,2346,13809
,,,,,,,,866,11141,4558,1905,2298,13596
,,,,,,,,867,11234,4572,1888,2308,13593
,,,,,,,,868,11477,4626,1899,2358,13713
,,,,,,,,869,11969,4746,1952,2440,14171
,,,,,,,,870,12912,5095,2103,2725,15372
,,,,,,,,871,14179,5686,2386,3006,17242
,,,,,,,,872,14587,6025,2530,3068,17973
,,,,,,,,873,14333,5934,2490,3038,17611
,,,,,,,,874,14052,5853,2421,2981,17042
,,,,,,,,875,13796,5714,2356,2925,16361
,,,,,,,,876,13411,5607,2285,2862,15969
,,,,,,,,877,13086,5484,2226,2778,15588
,,,,,,,,878,12802,5377,2180,2759,15215
,,,,,,,,879,12513,5271,2134,2776,14951
,,,,,,,,880,12417,5236,2113,2863,14857
,,,,,,,,881,12603,5337,2134,3000,14995
,,,,,,,,882,13280,5624,2208,3155,15528
,,,,,,,,883,13988,5979,2369,3149,16828
,,,,,,,,884,13897,5908,2426,3019,16982
,,,,,,,,885,13647,5759,2398,2957,16801
,,,,,,,,886,13137,5449,2320,2805,16287
,,,,,,,,887,12370,5051,2166,2624,15232
,,,,,,,,888,11746,4706,1991,2499,14218
,,,,,,,,889,11421,4530,1877,2446,13570
,,,,,,,,890,11285,4461,1817,2407,13209
,,,,,,,,891,11300,4448,1793,2393,13055
,,,,,,,,892,11420,4492,1797,2455,13015
,,,,,,,,893,11799,4621,1838,2597,13342
,,,,,,,,894,12646,4958,1977,2852,14409
,,,,,,,,895,13843,5595,2236,3120,16029
,,,,,,,,896,14327,5982,2375,3193,16726
,,,,,,,,897,14102,5903,2326,3137,16530
,,,,,,,,898,14008,5849,2279,3051,16391
,,,,,,,,899,14014,5873,2241,2967,16082
,,,,,,,,900,13817,5864,2193,2944,15838
,,,,,,,,901,13727,5831,2140,2917,15661
,,,,,,,,902,13688,5829,2112,2886,15515
,,,,,,,,903,13618,5821,2085,2881,15471
,,,,,,,,904,13748,5860,2075,2953,15594
,,,,,,,,905,14100,5989,2102,3054,15989
,,,,,,,,906,14699,6187,2163,3198,16554
,,,,,,,,907,14901,6390,2304,3177,17425
,,,,,,,,908,14657,6264,2361,3101,17338
,,,,,,,,909,14304,6105,2343,2992,17068
,,,,,,,,910,13667,5770,2275,2814,16426
,,,,,,,,911,12869,5367,2131,2648,15408
,,,,,,,,912,12205,5009,1977,2533,14418
,,,,,,,,913,11852,4822,1870,2486,13681
,,,,,,,,914,11703,4743,1819,2450,13409
,,,,,,,,915,11670,4712,1809,2465,13351
,,,,,,,,916,11777,4746,1819,2493,13371
,,,,,,,,917,12178,4856,1875,2597,13752
,,,,,,,,918,13050,5175,2023,2850,14854
,,,,,,,,919,14273,5816,2291,3100,16563
,,,,,,,,920,14754,6201,2425,3154,17316
,,,,,,,,921,14671,6070,2391,3097,17104
,,,,,,,,922,14686,5938,2364,3004,16990
,,,,,,,,923,14674,5853,2331,2937,16772
,,,,,,,,924,14512,5758,2287,2886,16655
,,,,,,,,925,14388,5640,2243,2871,16530
,,,,,,,,926,14244,5559,2210,2854,16385
,,,,,,,,927,14129,5528,2176,2829,16314
,,,,,,,,928,14166,5566,2162,2896,16416
,,,,,,,,929,14430,5729,2184,2982,16766
,,,,,,,,930,14993,5931,2251,3113,17232
,,,,,,,,931,15230,6202,2408,3114,18123
,,,,,,,,932,14939,6111,2466,3032,18019
,,,,,,,,933,14602,5994,2446,2915,17785
,,,,,,,,934,13994,5677,2376,2767,17114
,,,,,,,,935,13132,5273,2223,2597,16081
,,,,,,,,936,12463,4930,2065,2503,15030
,,,,,,,,937,12128,4748,1962,2431,14372
,,,,,,,,938,11950,4671,1917,2427,14105
,,,,,,,,939,11911,4638,1902,2418,14028
,,,,,,,,940,11989,4668,1914,2461,14034
,,,,,,,,941,12368,4793,1968,2604,14374
,,,,,,,,942,13227,5124,2122,2870,15542
,,,,,,,,943,14355,5727,2397,3113,17368
,,,,,,,,944,14828,6089,2512,3153,17962
,,,,,,,,945,14713,5956,2451,3098,17542
,,,,,,,,946,14653,5875,2377,2980,17187
,,,,,,,,947,14590,5793,2318,2938,16695
,,,,,,,,948,14358,5673,2255,2889,16492
,,,,,,,,949,14162,5521,2197,2872,16301
,,,,,,,,950,14014,5458,2155,2845,16063
,,,,,,,,951,13920,5412,2117,2862,15922
,,,,,,,,952,14001,5443,2110,2926,15980
,,,,,,,,953,14292,5568,2135,3027,16352
,,,,,,,,954,14780,5738,2207,3176,16900
,,,,,,,,955,15075,6021,2343,3176,17712
,,,,,,,,956,14801,5959,2388,3095,17644
,,,,,,,,957,14407,5836,2363,2955,17386
,,,,,,,,958,13756,5559,2288,2772,16686
,,,,,,,,959,12940,5194,2144,2638,15642
,,,,,,,,960,12268,4869,1980,2578,14566
,,,,,,,,961,11877,4696,1863,2519,13841
,,,,,,,,962,11661,4637,1798,2470,13511
,,,,,,,,963,11591,4646,1770,2494,13364
,,,,,,,,964,11672,4751,1770,2542,13364
,,,,,,,,965,12029,4829,1809,2623,13722
,,,,,,,,966,12891,5154,1937,2831,14797
,,,,,,,,967,14100,5773,2185,3099,16536
,,,,,,,,968,14673,6162,2323,3177,17239
,,,,,,,,969,14707,6077,2313,3163,17021
,,,,,,,,970,14830,6019,2292,3093,17014
,,,,,,,,971,14955,5993,2260,3079,16880
,,,,,,,,972,14799,5960,2214,3068,16696
,,,,,,,,973,14631,5892,2163,3046,16542
,,,,,,,,974,14481,5852,2130,3044,16414
,,,,,,,,975,14334,5808,2092,3010,16323
,,,,,,,,976,14351,5786,2066,3050,16365
,,,,,,,,977,14557,5875,2065,3137,16512
,,,,,,,,978,15080,6080,2102,3231,16852
,,,,,,,,979,15711,6384,2223,3200,17607
,,,,,,,,980,15607,6321,2289,3103,17630
,,,,,,,,981,15471,6261,2284,3004,17566
,,,,,,,,982,15164,6040,2266,2927,17148
,,,,,,,,983,14674,5744,2192,2806,16476
,,,,,,,,984,14197,5507,2097,2679,15808
,,,,,,,,985,14065,5393,2011,2593,15055
,,,,,,,,986,13938,5301,1962,2553,14850
,,,,,,,,987,13894,5262,1950,2531,14786
,,,,,,,,988,13933,5273,1967,2520,14831
,,,,,,,,989,14146,5318,2006,2553,15106
,,,,,,,,990,14521,5478,2095,2644,15729
,,,,,,,,991,15070,5707,2255,2757,16518
,,,,,,,,992,15381,5915,2385,2830,17578
,,,,,,,,993,15563,5944,2448,2876,18075
,,,,,,,,994,15576,5901,2464,2874,18270
,,,,,,,,995,15454,5816,2424,2846,18085
,,,,,,,,996,15167,5740,2364,2799,17864
,,,,,,,,997,14751,5618,2294,2790,17366
,,,,,,,,998,14292,5472,2214,2746,16810
,,,,,,,,999,13949,5353,2152,2715,16402
,,,,,,,,1000,13811,5310,2119,2730,16266
,,,,,,,,1001,14032,5350,2142,2851,16471
,,,,,,,,1002,14662,5526,2237,2973,17076
,,,,,,,,1003,15477,5968,2428,3028,18362
,,,,,,,,1004,15550,6035,2537,2963,18713
,,,,,,,,1005,15389,5972,2549,2905,18676
,,,,,,,,1006,15114,5858,2516,2802,18343
,,,,,,,,1007,14652,5596,2439,2628,17622
,,,,,,,,1008,14124,5349,2332,2562,16965
,,,,,,,,1009,13738,5226,2239,2494,16413
,,,,,,,,1010,13604,5146,2183,2439,16116
,,,,,,,,1011,13621,5114,2157,2455,16030
,,,,,,,,1012,13678,5125,2164,2462,16030
,,,,,,,,1013,13846,5164,2182,2486,16120
,,,,,,,,1014,14142,5272,2241,2537,16602
,,,,,,,,1015,14554,5429,2395,2617,17464
,,,,,,,,1016,14633,5594,2478,2678,18219
,,,,,,,,1017,14541,5648,2505,2709,18245
,,,,,,,,1018,14380,5627,2520,2711,17984
,,,,,,,,1019,14100,5542,2485,2669,17314
,,,,,,,,1020,13864,5471,2435,2625,17005
,,,,,,,,1021,13621,5386,2400,2584,16716
,,,,,,,,1022,13278,5275,2374,2531,16342
,,,,,,,,1023,13058,5187,2346,2540,16064
,,,,,,,,1024,13144,5190,2342,2612,16070
,,,,,,,,1025,13620,5347,2374,2693,16465
,,,,,,,,1026,14498,5639,2455,2834,17113
,,,,,,,,1027,15139,5962,2599,2929,18255
,,,,,,,,1028,15111,5936,2665,2907,18412
,,,,,,,,1029,14815,5807,2636,2786,18246
,,,,,,,,1030,14348,5577,2551,2666,17670
,,,,,,,,1031,13646,5233,2409,2500,16654
,,,,,,,,1032,12968,4909,2244,2412,15690
,,,,,,,,1033,12495,4684,2118,2376,15142
,,,,,,,,1034,12359,4619,2052,2344,14880
,,,,,,,,1035,12398,4606,2026,2357,14783
,,,,,,,,1036,12519,4647,2032,2393,14816
,,,,,,,,1037,12954,4782,2081,2509,15188
,,,,,,,,1038,13800,5118,2220,2747,16328
,,,,,,,,1039,14816,5703,2513,3038,18579
,,,,,,,,1040,15362,6051,2634,3108,19129
,,,,,,,,1041,15455,5956,2575,3037,18783
,,,,,,,,1042,15514,5930,2539,2970,18904
,,,,,,,,1043,15622,5900,2505,2933,18802
,,,,,,,,1044,15480,5850,2464,2899,18942
,,,,,,,,1045,15370,5761,2413,2914,18879
,,,,,,,,1046,15257,5698,2363,2875,18684
,,,,,,,,1047,15066,5634,2305,2887,18594
,,,,,,,,1048,14985,5673,2263,2942,18644
,,,,,,,,1049,15160,5778,2248,3068,18783
,,,,,,,,1050,15597,5948,2275,3165,18835
,,,,,,,,1051,15752,6184,2385,3146,19260
,,,,,,,,1052,15374,6106,2439,3038,18901
,,,,,,,,1053,14964,5963,2413,2909,18426
,,,,,,,,1054,14336,5673,2348,2740,17602
,,,,,,,,1055,13527,5300,2199,2560,16405
,,,,,,,,1056,12840,5005,2027,2522,15360
,,,,,,,,1057,12406,4855,1905,2470,14650
,,,,,,,,1058,12219,4797,1843,2434,14316
,,,,,,,,1059,12165,4791,1822,2437,14154
,,,,,,,,1060,12254,4839,1822,2441,14140
,,,,,,,,1061,12658,4973,1863,2532,14436
,,,,,,,,1062,13518,5316,1998,2732,15427
,,,,,,,,1063,14641,5944,2252,2967,17336
,,,,,,,,1064,14934,6234,2364,3076,17898
,,,,,,,,1065,14693,6047,2306,3036,17349
,,,,,,,,1066,14421,5838,2262,2968,17204
,,,,,,,,1067,14158,5674,2227,2910,16892
,,,,,,,,1068,13790,5515,2185,2876,16644
,,,,,,,,1069,13454,5374,2132,2849,16438
,,,,,,,,1070,13247,5279,2100,2859,16233
,,,,,,,,1071,13016,5160,2080,2842,16056
,,,,,,,,1072,12933,5116,2074,2904,16039
,,,,,,,,1073,13102,5216,2087,2998,16207
,,,,,,,,1074,13578,5400,2116,3115,16563
,,,,,,,,1075,14102,5715,2225,3086,17437
,,,,,,,,1076,13981,5686,2278,3022,17383
,,,,,,,,1077,13744,5576,2250,2907,17128
,,,,,,,,1078,13225,5307,2184,2756,16446
,,,,,,,,1079,12489,4978,2046,2589,15386
,,,,,,,,1080,11886,4686,1891,2482,14408
,,,,,,,,1081,11601,4522,1777,2419,13594
,,,,,,,,1082,11426,4459,1708,2373,13199
,,,,,,,,1083,11375,4444,1671,2357,13055
,,,,,,,,1084,11465,4485,1665,2391,12988
,,,,,,,,1085,11845,4604,1692,2535,13265
,,,,,,,,1086,12665,4941,1810,2789,14187
,,,,,,,,1087,13809,5556,2032,3020,15540
,,,,,,,,1088,14180,5876,2162,3028,16229
,,,,,,,,1089,14054,5714,2154,3000,16141
,,,,,,,,1090,14007,5558,2150,2947,16273
,,,,,,,,1091,14000,5470,2159,2921,16093
,,,,,,,,1092,13766,5395,2149,2913,16020
,,,,,,,,1093,13553,5311,2139,2902,15927
,,,,,,,,1094,13374,5276,2133,2888,15728
,,,,,,,,1095,13268,5193,2115,2901,15615
,,,,,,,,1096,13328,5246,2106,2947,15686
,,,,,,,,1097,13617,5353,2111,3046,15872
,,,,,,,,1098,14050,5523,2126,3172,16031
,,,,,,,,1099,14246,5792,2219,3157,16638
,,,,,,,,1100,13971,5750,2283,3053,16709
,,,,,,,,1101,13625,5654,2249,2921,16496
,,,,,,,,1102,13031,5356,2178,2768,15934
